CustCD,DeveCD,W/H_CD,ASSY_Gr,Rev,Place,No,SubNo,Rank,WorkClass,Wi_No,Wi_Type,Wi_Size,Wi_Col,Wi_Len,Wi_Add,J_??,Wi_Gr,Cir_S,Cir_L,Ter_L,W_L,ConnName_L,ConnNo_L,T_Conn_L,Tub_L,Ins_L,M_L,SAM_Hand_S_L,P_L,B_L,ConnID_L,FILLER_2,Cir_R,Ter_R,W_R,ConnName_R,ConnNo_R,T_Conn_R,Tub_R,Ins_R,M_R,SAM_Hand_S_R,P_R,B_R,ConnID_R,FILLER_3,ApplCD,FileName
D,D,D,D,D,1010,0874,0018,0018,,2H4,CIVUS,0.13, W/,2837,, 873,176,O06,MS7,SSGF01,,SSG-TP-22F-GR,536,,,2,,,,,5070001D,,MWK,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                       X         h     no   st,50A0324750A033C5 11 22
D,D,D,D,D,1010,0875,0008,0008,,729,CIVUS,0.13, W/,1496,,  40,229,,#2X,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,MWK,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                                                    12,50A0320C50A033C5 53 22
D,D,D,D,D,1010,0876,0008,0008,,728,CIVUS,0.13, B/,1496,, 473,229,,#1X,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,MWJ,SSGF01,,SSG-LIF-54F-B,99,,,1,,,,,5660018F,,                                                    12,50A033B950A030DB 29  9
D,D,D,D,D,1010,0877,0008,0008,,733,CIVUS,0.13, W/,810,, 967, 67,O06,#2K,SSGF01,,YSK-CJC-12F,395,,,1,,,,,5070001C,,MS7,SSGF01,,SSG-TP-22F-GR,536,,,2,,,,,5070001D,,     FG             U             ij          uvw,50A032F750A03247  8 11
D,D,D,D,D,1010,0878,0007,0007,,818,CIVUS,0.13,GR/,1137,,1170,225,,#5A,SSGF01,,YSK-CJC-12F,375,,,1,,,,,507000BA,,#NG,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,                                                    12,50A033C950A031F9  3 33
D,D,D,D,D,1010,0879,0007,0007,,818,CIVUS,0.35, B/,813,, 466,110,O07,#5A,SSGF,,YSK-CJC-12F,375,,,1,,,,,507000BA,,#NG,SSGM,,SSG-TP-22M-L,511,,,1,,,,,50700059,,     FG             U             ij          uvw,50A033C850A03303  3 18
D,D,D,D,D,1010,0880,0007,0007,,819,CIVUS,0.13, W/,1137,, 855,225,,#6A,SSGF01,,YSK-CJC-12F,375,,,1,,,,,507000BA,,#PG,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,                                                    12,50A033CB50A03212  9 57
D,D,D,D,D,1010,0881,0007,0007,,819,CIVUS,0.35, W/,813,,  33,110,O07,#6A,SSGF,,YSK-CJC-12F,375,,,1,,,,,507000BA,,#PG,SSGM,,SSG-TP-22M-L,511,,,1,,,,,50700059,,     FG             U             ij          uvw,50A033CA50A03302  9  7
D,D,D,D,D,1010,0882,0006,0006,,175,ALVUS,0.75,LA/,674,, 960,,,$ZC,FMG-M-P075,,TSN-12M,551,1,,1,,,,,50700009,,$ZY,FMG-F-P075,,TSNYEJC6L12FE-GR,627,1,,1,,,,,5070000D,,                                                    12,50A0328550A033CC  7  8
D,D,D,D,D,1010,0883,0008,0008,,811,CIVUS,0.13, W/,1819,, 445,219,O08,#6S,SSGF01,,SSG-TP-14F-L,376,,,2,,,,,5660004A,,OBL,NANSSF55-0,,ANSS-24FA-B,55,1,,1,,,,,507000B1,,                                  ij          uvw,50A0310C50A032B6 12 16
D,D,D,D,D,1010,0884,0006,0006,,870,CIVUS,0.13, B/,1572,, 661,,,#K6,SSGF01,,YSK-JC-22F,412,,,2,,,,,5660008F,,KW3,NANSSF55-0,,ANSS-21FA,74,1,,1,,,,,5070003B,,                                                    12,50A0313B50A033CE  1  1
D,D,D,D,D,1010,0885,0026,0026,,862,CIVUS,0.13, B/,3045,, 522,,M06,CT4,NANSSF55-0,,ANSS-27FC-B,71,1,,1,M06,,,,5070003A,,KQK,SSGF01,,SSG/TSN16-LIF63F,531,,,1,M06,,,,50700002,,     FG                           ij          uvw   12,50A033D150A03206 24 43
D,D,D,D,D,1010,0886,0026,0026,,147,CIVUS,0.13, B/,3085,, 658,,M06,CT4,NANSSF55-0,,ANSS-27FC-B,71,1,,1,M06,,,,5070003A,,KQK,SSGF01,,SSG/TSN16-LIF63F,531,,,1,M06,,,,50700002,,  C       KL                   fgh       pqrst   xyz,50A033D250A03206 24 43
D,D,D,D,D,1010,0887,0013,0013,,176,CIVUS,0.35,LG/,1135,,1196,,O13,%JA,SSGF,,YSK-JC-22F,403,,,2,,,,,5070005A,,C60,NANSSF55-9,,ANSS-A-16FB,26,1,,1,,,,,507000A2,,                               fghij     pqrstuvw,50A033D350A025C1 12 23
D,D,D,D,D,1010,0888,0031,0031,,177,CIVUS,0.35,LG/,1016,,  14,,M11,%JA,SSGF,,YSK-JC-22F,403,,,1,M11,,,,5070005A,,C60,NANSSF55-9,,ANSS-A-16FB,21,1,,1,M11,,,,56600104,,                     V X   b        klmno             3,50A033D450A02612 12 23
D,D,D,D,D,1010,0889,0031,0031,,536,CIVUS,0.35, W/B,1012,, 775,,M11,+GW,SSGF,,YSK-JC-22F,403,,,1,M11,,,,5070005A,,Z0T,NANSSF55-9,,ANSS-A-16FB,21,1,,1,M11,,,,56600104,,                     V     b        klm               3,50A033D550A02617  2 26
D,D,D,D,D,1010,0890,0013,0013,,535,CIVUS,0.35, W/B,1131,, 388,,O13,+GW,SSGF,,YSK-JC-22F,403,,,2,,,,,5070005A,,Z0T,NANSSF55-9,,ANSS-A-16FB,26,1,,1,,,,,507000A2,,                               fg ij     pqr  uvw,50A033D650A025C3  2 26
D,D,D,D,D,1010,0891,0002,0002,,136,CIVUS,0.13, B/,2971,, 699,,O02,KJF,NANSSF55-0,,ANSS-27FE,69,1,,1,,,,,50700038,,SFJ,SSGF01,,SSG/TSN16-LIF63F,531,,,2,,,,,50700002,,A C  FG   KL        U          fghij     pqrstuvwxyz12,50A02B7150A03207 14 44
D,D,D,D,D,1010,0892,0007,0007,,640,CIVUS,0.35, R/,1367,,1012,,O04,%3E,SSGF,,YSK-JC-22F,408,,,2,,,,,5660018E,,QVJ,SSGM,,SSG-TP-22M-L,511,,,1,,,,,50700059,,A C  FG   KL        U          fghij     pqrstuvwxyz12,50A0312250A015E4  9 22
D,D,D,D,D,1010,0893,0003,0003,,426,CIVUS,0.5, R/,905,, 111,,O13,&51,SSGF,,YSK-JC-22F-L,411,,,2,,,,,5070001A,,G3E,NANSSF55-2,,ETHERNET-34FA,115,1,,1,,,,,50700052,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A00ABF50A014FB  3 20
D,D,D,D,D,1010,0894,0017,0017,,278,CIVUS,0.35, W/B,940,, 812,,,%ZC,TSN-F03,,TSNYEJC6L12FE-GR,627,,,2,,,,,5070000D,,DBL,MKISOF,,RYB-28350-B,702,1,,1,,,,,50700051,,                     V     b   fg   klm  pqr          3,50A0326150A0326F  6  4
D,D,D,D,D,1010,0895,0003,0003,,428,CIVUS,0.35, W/B,1070,, 103,,O06,+J9,TSN-F03,,TSNYEJC6L12FE-GR,627,,,2,,,,,5070000D,,GFJ,NANSSF55-9,,ETHERNET-34FA,115,1,,1,,,,,50700052,,A C  FG   KL        UV X   b   fghijklmnopqrstuvwxyz123,50A0100050A00868  5 22
D,D,D,D,D,1010,0896,0005,0005,,446,ALVUS,0.5,LA/G,1277,,  35,,O08,$SG,YSKALF05,,YSK-JC-22F-B,418,,,1,,,,,56600090,,VG8,YSKALM05,,YSKTSNY25-63M-GR,510,,,2,,,,,5070005F,,A C       KL         V     b   fg   klm  pqr     xyz  3,50A028F850A03189  3 48
D,D,D,D,D,1010,0897,0005,0005,,448,ALVUS,0.5,LA/VI,1273,,  27,,O08,$SF,YSKALF05,,YSK-JC-22F-B,418,,,1,,,,,56600090,,LKH,TSNYALM05,,YSKTSNY25-63M-GR,510,,,2,,,,,5070005F,,A C       KL         V     b   fg   klm  pqr     xyz  3,50A028FF50A0316C  4  7
D,D,D,D,D,1010,0898,0007,0007,,644,CIVUS,0.35, R/,2537,, 773,,O07,$EM,SSGM,,YSKTSNY25-63M-GR,510,,,2,,,,,5070005F,,DEZ,NASZF11-1,,ASZ-12FC T,287,1,,1,,,,,50700085,,      G    L                    g  j       r    w  z 2,50A0318450A02D6D 45  7
D,D,D,D,D,1010,0899,0016,0016,,126,CIVUS,0.35,VI/,1048,, 347,,O11,%JB,SSGF,,YSK-JC-22F,403,,,2,,,,,5070005C,,MLH,SSGM,,SSG-TP-22M-B,543,,,1,,,,,50700014,,A C  FG   KL        U                            xyz12,50A0180450A02D8F 19 11
D,D,D,D,D,1010,0900,0017,0017,,182,ALVUS,0.5,LA/W,1240,, 370,,O11,%JF,YSKALF05,,YSK-JC-22F,403,,,2,,,,,5070005C,,%JK,YSKALF05,,YSK-JC-22F-GR,409,,,1,,,,,5660008E,,A C  FG   KL        U                            xyz12,50A0180650A02736 22  1
D,D,D,D,D,1010,0901,0016,0016,,181,IVSS,2.0F, W/B,1394,, 356,,O06,%Z3,LA106JM-R2,,LA106JM-R2,626,1,,1,,,,,566000DD,,%Z9,LA106JM-R2,,LA106JM-R2,627,,,1,,,,,507000C7,,A C  FG   KL        U                            xyz12,50A0274050A03267  1  1
D,D,D,D,D,1010,0902,0011,0011,,457,CIVUS,0.35, B/,1366,,1163,,O11,$T0,SSGF,,YSK-JC-22F,408,,,2,,,,,5660018E,,HT8,NANSSF55-9,,ANSS-A-16FB,21,1,,1,,,,,56600103,,  C                                              x,50A033DE50A02D98 12 32
D,D,D,D,D,1010,0903,0011,0011,,456,CIVUS,0.35, B/,1425,, 201,,O11,$T0,SSGF,,YSK-JC-22F,408,,,2,,,,,5660018E,,HT8,NANSSF55-9,,ANSS-A-16FB,21,1,,1,,,,,56600104,,                     V X              mn,50A033DF50A02D0C 12 32
